User_ID,Age_Group,Gender,Location,Daily_Usage_Hours,Primary_App_Category,Screen_Time_Minutes,Data_Usage_GB_per_Month,Battery_Usage_Percentage,Addiction_Score_(1-10)
U2595,50+,Male,Urban,6.0,Shopping,73,12.17,61,3
U2596,21-30,Male,Urban,3.13,Gaming,597,10.85,83,10
U2597,31-40,Other,Urban,6.21,Social Media,583,1.97,85,10
U2598,50+,Female,Urban,2.87,Streaming,284,14.93,53,6
U2599,15-20,Male,Rural,3.66,Education,143,15.53,90,2
U2600,50+,Male,Rural,1.74,Education,426,8.54,83,8
U2601,21-30,Female,Rural,5.42,Productivity,203,9.68,52,6
U2602,21-30,Other,Semi-Urban,4.87,Gaming,284,6.76,31,4
U2603,31-40,Female,Rural,3.66,Gaming,495,16.34,95,4
U2604,50+,Female,Urban,3.11,Productivity,306,10.17,38,7
U2605,15-20,Male,Semi-Urban,6.57,Social Media,493,11.25,28,3
U2606,15-20,Male,Urban,4.3,Education,531,15.15,93,3
U2607,41-50,Other,Urban,3.35,Education,470,13.63,36,6
U2608,15-20,Male,Rural,7.38,Gaming,98,14.82,69,9
U2609,31-40,Male,Rural,3.51,Gaming,538,12.87,58,1
U2610,31-40,Female,Urban,6.21,Productivity,355,12.99,60,5
U2611,15-20,Male,Urban,2.77,Streaming,96,12.94,29,1
U2612,15-20,Other,Semi-Urban,3.97,Social Media,333,14.26,31,1
U2613,41-50,Female,Rural,5.25,Shopping,513,14.51,98,3
U2614,15-20,Other,Semi-Urban,4.41,Streaming,577,5.88,34,3
U2615,41-50,Female,Semi-Urban,4.87,Streaming,446,9.01,47,4
U2616,41-50,Male,Semi-Urban,3.69,Gaming,188,10.98,23,3
U2617,15-20,Female,Urban,2.1,Gaming,178,14.26,55,6
U2618,21-30,Female,Semi-Urban,6.7,Gaming,56,19.99,84,4
U2619,21-30,Male,Semi-Urban,3.78,Streaming,613,7.93,66,8
U2620,41-50,Male,Urban,4.93,Social Media,277,16.39,58,1
U2621,15-20,Other,Rural,5.55,Gaming,130,9.16,57,8
U2622,21-30,Other,Rural,4.96,Education,125,18.85,63,1
U2623,15-20,Male,Semi-Urban,3.44,Social Media,413,21.56,70,1
U2624,15-20,Male,Urban,6.24,Education,311,3.26,45,7
U2625,15-20,Male,Rural,5.27,Social Media,351,10.37,55,1
U2626,50+,Female,Semi-Urban,4.8,Gaming,425,1.0,88,9
U2627,15-20,Female,Semi-Urban,4.76,Shopping,307,3.55,20,8
U2628,50+,Female,Urban,7.02,Productivity,558,3.86,72,1
U2629,41-50,Male,Semi-Urban,3.4,Gaming,292,15.12,25,2
U2630,21-30,Other,Rural,5.12,Streaming,648,14.18,56,2
U2631,21-30,Male,Urban,3.71,Shopping,609,16.01,21,2
U2632,21-30,Female,Rural,1.6,Streaming,669,15.04,88,6
U2633,21-30,Female,Rural,1.56,Social Media,322,14.43,60,4
U2634,21-30,Male,Rural,2.98,Streaming,323,12.56,70,8
U2635,21-30,Male,Semi-Urban,3.51,Shopping,637,11.35,66,1
U2636,21-30,Female,Semi-Urban,7.76,Shopping,424,17.1,32,10
U2637,41-50,Female,Rural,5.55,Gaming,542,12.06,95,4
U2638,15-20,Female,Rural,5.68,Education,209,14.63,88,10
U2639,31-40,Male,Urban,3.54,Gaming,264,1.0,85,5
U2640,50+,Female,Urban,4.59,Social Media,366,6.12,78,9
U2641,31-40,Female,Semi-Urban,7.96,Streaming,37,16.9,87,5
U2642,31-40,Other,Semi-Urban,2.68,Education,472,8.66,78,3
U2643,15-20,Male,Urban,5.18,Productivity,568,5.02,29,4
U2644,15-20,Other,Rural,6.92,Shopping,687,15.21,32,10
U2645,15-20,Other,Semi-Urban,5.95,Education,120,12.01,21,7
U2646,21-30,Female,Rural,7.2,Education,301,9.97,34,1
U2647,41-50,Male,Urban,4.82,Gaming,34,19.55,65,6
U2648,21-30,Female,Semi-Urban,5.41,Productivity,623,18.69,76,8
U2649,41-50,Male,Semi-Urban,4.66,Shopping,248,11.06,29,1
U2650,41-50,Other,Urban,5.3,Social Media,147,15.61,41,8
U2651,31-40,Male,Semi-Urban,3.13,Social Media,622,1.0,98,7
U2652,31-40,Female,Urban,5.69,Education,611,17.47,96,1
U2653,41-50,Female,Semi-Urban,4.94,Education,144,6.57,27,9
U2654,41-50,Female,Urban,4.59,Streaming,292,4.74,40,3
U2655,21-30,Male,Semi-Urban,7.12,Productivity,335,3.07,41,2
U2656,21-30,Other,Rural,4.1,Shopping,683,2.69,64,7
U2657,31-40,Other,Rural,6.31,Education,451,17.4,59,3
U2658,15-20,Male,Rural,6.46,Streaming,236,15.16,41,1
U2659,41-50,Female,Semi-Urban,5.78,Productivity,652,8.17,49,10
U2660,21-30,Other,Semi-Urban,3.05,Shopping,332,16.27,81,3
U2661,31-40,Female,Rural,5.04,Social Media,141,9.03,92,6
U2662,21-30,Male,Rural,7.44,Streaming,446,13.62,64,3
U2663,41-50,Female,Urban,1.77,Productivity,584,9.59,54,5
U2664,41-50,Other,Urban,4.22,Streaming,314,11.4,61,9
U2665,50+,Other,Urban,6.24,Education,669,7.46,24,7
U2666,15-20,Female,Rural,4.33,Gaming,214,8.2,46,2
U2667,50+,Male,Rural,5.71,Social Media,250,14.72,89,1
U2668,31-40,Female,Rural,6.61,Education,473,15.52,81,7
U2669,21-30,Male,Urban,4.85,Education,146,9.93,51,4
U2670,31-40,Female,Semi-Urban,5.26,Productivity,99,4.37,27,7
U2671,41-50,Other,Rural,4.64,Streaming,99,24.36,37,6
U2672,50+,Male,Semi-Urban,4.95,Social Media,651,12.18,97,7
U2673,50+,Male,Semi-Urban,7.65,Education,456,13.56,34,4
U2674,50+,Male,Semi-Urban,4.4,Productivity,673,5.69,45,3
U2675,31-40,Other,Urban,3.97,Social Media,597,18.08,72,5
U2676,41-50,Female,Semi-Urban,6.06,Streaming,472,18.84,63,3
U2677,21-30,Other,Rural,3.24,Education,630,3.46,51,3
U2678,21-30,Male,Urban,3.58,Shopping,166,11.49,47,4
U2679,31-40,Female,Rural,3.59,Education,533,11.1,58,8
U2680,50+,Other,Rural,4.12,Education,160,23.94,51,2
U2681,15-20,Male,Urban,4.18,Social Media,247,19.22,96,4
U2682,31-40,Male,Rural,5.55,Social Media,717,4.75,98,3
U2683,31-40,Other,Rural,3.99,Social Media,200,8.36,37,7
U2684,41-50,Other,Urban,5.61,Social Media,504,7.54,89,2
U2685,21-30,Other,Rural,5.8,Productivity,641,13.86,30,1
U2686,31-40,Male,Semi-Urban,3.52,Gaming,158,19.86,51,10
U2687,31-40,Other,Rural,5.76,Productivity,86,12.55,39,1
U2688,50+,Male,Semi-Urban,5.9,Education,210,14.51,59,6
U2689,50+,Other,Rural,1.86,Productivity,275,8.68,27,3
U2690,15-20,Male,Urban,4.94,Streaming,173,14.48,54,7
U2691,41-50,Male,Urban,3.74,Shopping,80,9.64,88,8
U2692,15-20,Female,Rural,6.45,Social Media,397,3.8,97,5
U2693,50+,Other,Urban,3.73,Streaming,488,14.15,40,5
U2694,21-30,Other,Rural,2.49,Shopping,247,11.95,43,2
U2695,50+,Male,Urban,4.46,Streaming,645,6.51,36,8
U2696,41-50,Male,Semi-Urban,3.15,Education,596,20.23,37,10
U2697,50+,Male,Rural,5.77,Social Media,286,8.17,31,1
U2698,41-50,Female,Semi-Urban,3.29,Streaming,185,15.05,35,10
U2699,41-50,Female,Semi-Urban,4.47,Education,594,10.19,23,9
U2700,41-50,Male,Rural,6.82,Social Media,471,19.72,53,1
U2701,41-50,Other,Semi-Urban,6.15,Gaming,691,10.81,65,1
U2702,41-50,Other,Rural,5.22,Education,54,3.63,94,1
U2703,21-30,Female,Semi-Urban,4.31,Productivity,693,16.05,96,7
U2704,15-20,Female,Rural,5.07,Social Media,565,19.7,50,4
U2705,31-40,Male,Rural,5.53,Streaming,89,9.86,44,7
U2706,15-20,Other,Urban,3.02,Shopping,496,15.39,93,5
U2707,41-50,Male,Rural,5.78,Streaming,463,12.65,43,7
U2708,21-30,Female,Rural,2.85,Productivity,95,10.09,84,10
U2709,50+,Other,Semi-Urban,5.36,Productivity,594,16.2,44,7
U2710,21-30,Other,Rural,2.84,Streaming,135,8.0,47,4
U2711,41-50,Female,Urban,7.44,Shopping,125,12.16,55,2
U2712,21-30,Male,Semi-Urban,5.65,Social Media,717,13.29,25,8
U2713,21-30,Male,Semi-Urban,2.17,Education,580,13.11,85,2
U2714,41-50,Other,Urban,4.5,Productivity,197,8.12,86,9
U2715,21-30,Female,Semi-Urban,3.72,Productivity,71,22.3,91,5
U2716,31-40,Other,Semi-Urban,3.54,Productivity,133,18.31,67,9
U2717,31-40,Female,Semi-Urban,4.72,Shopping,233,16.95,89,9
U2718,21-30,Male,Semi-Urban,3.11,Gaming,549,19.17,97,8
U2719,50+,Female,Urban,5.64,Shopping,311,12.34,86,8
U2720,41-50,Male,Urban,5.56,Social Media,72,10.14,67,4
U2721,31-40,Female,Semi-Urban,5.03,Social Media,139,6.55,84,4
U2722,50+,Other,Semi-Urban,4.47,Social Media,239,8.48,63,2
U2723,21-30,Male,Urban,5.49,Social Media,78,6.93,82,4
U2724,50+,Other,Urban,5.69,Social Media,144,9.36,65,4
U2725,15-20,Other,Urban,5.18,Streaming,184,13.38,38,6
U2726,31-40,Male,Semi-Urban,2.53,Productivity,678,16.57,83,3
U2727,21-30,Male,Semi-Urban,3.32,Shopping,532,16.43,92,2
U2728,41-50,Other,Rural,4.1,Streaming,708,6.14,90,8
U2729,21-30,Other,Urban,2.29,Shopping,100,15.45,69,2
U2730,41-50,Other,Semi-Urban,4.84,Gaming,548,17.72,82,8
U2731,21-30,Other,Urban,6.62,Education,365,10.73,60,7
U2732,50+,Male,Semi-Urban,6.38,Productivity,96,17.99,26,3
U2733,50+,Male,Urban,5.61,Gaming,522,16.38,28,6
U2734,50+,Other,Semi-Urban,5.59,Streaming,679,5.68,23,6
U2735,15-20,Female,Rural,7.82,Education,242,22.96,68,10
U2736,41-50,Female,Rural,5.77,Gaming,210,8.42,95,5
U2737,50+,Male,Urban,5.89,Shopping,642,16.79,25,8
U2738,15-20,Other,Semi-Urban,2.34,Education,628,16.61,40,5
U2739,41-50,Other,Semi-Urban,6.5,Shopping,632,5.88,34,7
U2740,21-30,Male,Urban,5.1,Gaming,277,12.89,86,6
U2741,15-20,Female,Semi-Urban,4.38,Streaming,243,16.54,85,7
U2742,31-40,Female,Urban,4.01,Shopping,388,5.83,75,9
U2743,15-20,Female,Semi-Urban,3.68,Education,278,12.5,87,3
U2744,15-20,Male,Urban,6.39,Gaming,667,16.96,51,10
U2745,41-50,Female,Semi-Urban,4.46,Shopping,545,17.29,85,7
U2746,21-30,Male,Urban,3.73,Streaming,117,10.01,48,10
U2747,31-40,Male,Semi-Urban,3.34,Productivity,692,19.72,85,3
U2748,50+,Other,Rural,4.76,Streaming,205,18.53,53,2
U2749,50+,Female,Semi-Urban,3.96,Streaming,455,13.21,46,7
U2750,15-20,Male,Urban,3.62,Productivity,632,8.71,79,4
U2751,41-50,Female,Rural,2.43,Streaming,110,6.17,58,1
U2752,41-50,Female,Semi-Urban,5.94,Productivity,167,13.89,63,6
U2753,50+,Other,Rural,4.29,Productivity,462,19.32,55,6
U2754,31-40,Female,Semi-Urban,2.87,Shopping,499,11.26,38,6
U2755,21-30,Other,Rural,4.09,Shopping,379,7.7,64,2
U2756,31-40,Male,Urban,5.32,Productivity,155,16.12,40,1
U2757,21-30,Female,Semi-Urban,4.54,Gaming,338,12.87,42,3
U2758,50+,Male,Semi-Urban,4.79,Education,259,14.58,46,2
U2759,21-30,Female,Urban,4.56,Gaming,489,9.37,91,6
U2760,41-50,Male,Rural,2.58,Productivity,374,10.15,38,6
U2761,15-20,Female,Urban,5.92,Education,339,9.35,60,5
U2762,15-20,Female,Urban,1.94,Shopping,49,14.5,45,10
U2763,50+,Female,Rural,5.19,Education,590,10.3,47,10
U2764,41-50,Female,Urban,5.42,Productivity,676,14.96,83,5
U2765,31-40,Female,Semi-Urban,4.17,Shopping,570,8.89,87,9
U2766,41-50,Female,Semi-Urban,5.03,Education,589,14.49,99,5
U2767,15-20,Female,Semi-Urban,4.08,Education,506,15.52,70,10
U2768,15-20,Female,Urban,5.05,Gaming,298,13.66,93,6
U2769,41-50,Female,Semi-Urban,5.99,Education,32,16.59,67,4
U2770,41-50,Male,Semi-Urban,3.31,Productivity,45,9.59,29,10
U2771,15-20,Other,Semi-Urban,5.51,Social Media,635,15.46,92,1
U2772,31-40,Female,Semi-Urban,7.04,Social Media,387,13.17,58,4
U2773,50+,Other,Semi-Urban,4.9,Social Media,675,7.95,38,2
U2774,50+,Female,Semi-Urban,3.75,Productivity,162,2.46,83,10
U2775,41-50,Female,Urban,7.89,Social Media,341,3.53,38,3
U2776,50+,Male,Semi-Urban,4.63,Gaming,511,1.0,95,7
U2777,15-20,Male,Semi-Urban,4.85,Productivity,573,14.13,81,7
U2778,15-20,Other,Rural,4.88,Shopping,334,10.38,32,1
U2779,41-50,Male,Urban,5.17,Productivity,298,12.44,44,8
U2780,41-50,Male,Urban,3.99,Productivity,443,11.1,61,7
U2781,41-50,Other,Urban,4.78,Education,54,14.91,58,1
U2782,31-40,Male,Urban,5.93,Education,345,15.05,49,8
U2783,50+,Female,Semi-Urban,3.94,Education,600,12.21,24,2
U2784,41-50,Other,Semi-Urban,3.87,Streaming,697,12.52,37,8
U2785,21-30,Other,Rural,4.06,Gaming,305,12.72,40,3
U2786,21-30,Female,Rural,2.85,Productivity,418,18.96,69,10
U2787,15-20,Male,Urban,3.48,Productivity,473,1.98,25,7
U2788,50+,Other,Rural,3.41,Education,456,8.65,69,6
U2789,41-50,Other,Rural,4.5,Productivity,86,16.33,99,5
U2790,21-30,Female,Urban,5.75,Shopping,595,17.54,85,10
U2791,50+,Female,Urban,6.68,Productivity,397,14.14,20,2
U2792,15-20,Male,Rural,4.59,Social Media,371,11.08,76,2
U2793,31-40,Other,Semi-Urban,5.18,Shopping,333,21.31,49,1
U2794,50+,Male,Rural,4.87,Shopping,403,12.89,77,9
U2795,50+,Male,Rural,1.36,Productivity,141,12.15,71,8
U2796,31-40,Female,Semi-Urban,2.78,Streaming,35,18.66,56,8
U2797,50+,Other,Semi-Urban,5.64,Education,308,14.38,67,1
U2798,15-20,Other,Urban,5.79,Gaming,411,16.7,20,5
U2799,15-20,Other,Urban,5.75,Gaming,42,17.28,38,6
U2800,31-40,Female,Rural,4.23,Social Media,332,10.14,65,2
U2801,41-50,Female,Semi-Urban,1.51,Gaming,585,20.84,86,10
U2802,21-30,Female,Urban,2.96,Gaming,646,1.0,21,5
U2803,41-50,Female,Rural,3.19,Education,189,2.1,75,6
U2804,50+,Female,Semi-Urban,5.44,Education,183,8.6,36,9
U2805,21-30,Other,Rural,3.96,Streaming,210,9.88,98,10
U2806,31-40,Male,Urban,7.04,Social Media,555,13.81,41,1
U2807,31-40,Other,Urban,6.7,Gaming,209,8.55,46,10
U2808,21-30,Male,Semi-Urban,7.01,Streaming,406,11.94,74,3
U2809,15-20,Female,Rural,3.13,Social Media,197,10.97,51,9
U2810,21-30,Male,Semi-Urban,5.24,Shopping,243,22.02,79,1
U2811,50+,Other,Urban,3.78,Gaming,179,7.98,47,1
U2812,15-20,Other,Urban,4.99,Gaming,45,3.58,47,1
U2813,31-40,Male,Rural,3.29,Education,120,17.6,93,7
U2814,21-30,Female,Rural,6.34,Productivity,149,8.43,44,5
U2815,41-50,Female,Rural,3.32,Social Media,282,11.54,97,6
U2816,41-50,Other,Semi-Urban,1.58,Gaming,89,8.77,45,8
U2817,50+,Male,Rural,7.55,Social Media,295,15.69,94,2
U2818,41-50,Female,Rural,5.16,Streaming,438,5.13,90,2
U2819,21-30,Female,Urban,2.9,Streaming,60,1.0,36,3
U2820,21-30,Other,Urban,4.26,Productivity,50,18.48,26,3
U2821,41-50,Female,Rural,3.63,Gaming,622,13.24,75,3
U2822,21-30,Male,Rural,4.51,Education,318,17.36,83,4
U2823,50+,Other,Urban,5.7,Gaming,572,18.31,39,3
U2824,15-20,Other,Rural,5.47,Social Media,527,7.42,57,2
U2825,50+,Male,Semi-Urban,4.88,Shopping,503,12.3,94,9
U2826,50+,Other,Semi-Urban,4.51,Streaming,434,14.53,77,6
U2827,21-30,Female,Semi-Urban,6.12,Social Media,577,11.46,35,3
U2828,15-20,Female,Rural,1.61,Productivity,161,10.44,70,9
U2829,21-30,Male,Urban,3.38,Streaming,353,10.93,46,4
U2830,31-40,Female,Rural,3.03,Education,161,17.42,70,4
U2831,21-30,Male,Rural,6.01,Streaming,550,10.7,94,8
U2832,21-30,Male,Urban,3.39,Shopping,59,15.0,35,7
U2833,21-30,Female,Urban,2.57,Gaming,656,13.73,79,7
U2834,15-20,Male,Urban,5.32,Shopping,330,7.18,95,10
U2835,21-30,Female,Semi-Urban,3.14,Shopping,33,13.51,59,7
U2836,15-20,Other,Rural,3.97,Gaming,354,4.31,86,10
U2837,41-50,Other,Urban,8.07,Streaming,538,14.01,21,5
U2838,31-40,Male,Rural,5.68,Productivity,266,16.46,67,7
U2839,15-20,Female,Semi-Urban,4.18,Gaming,564,17.61,71,4
U2840,41-50,Female,Semi-Urban,4.32,Gaming,45,7.24,43,8
U2841,15-20,Other,Urban,5.86,Education,563,9.32,97,9
U2842,15-20,Other,Urban,5.49,Streaming,613,13.42,21,3
U2843,31-40,Female,Rural,4.61,Gaming,475,9.62,84,7
U2844,50+,Male,Urban,4.66,Productivity,532,2.36,39,10
U2845,50+,Other,Rural,2.28,Social Media,259,9.29,53,9
U2846,15-20,Male,Urban,1.96,Streaming,136,13.4,60,1
U2847,21-30,Male,Rural,4.23,Education,418,17.34,60,2
U2848,41-50,Other,Rural,3.55,Shopping,292,20.45,94,7
U2849,21-30,Male,Rural,5.38,Gaming,592,12.62,42,2
U2850,21-30,Male,Rural,4.8,Productivity,94,14.83,57,7
U2851,15-20,Female,Semi-Urban,3.34,Streaming,294,16.8,63,1
U2852,15-20,Male,Rural,4.74,Productivity,367,1.75,86,3
U2853,15-20,Female,Urban,3.87,Productivity,330,6.9,81,5
U2854,15-20,Other,Semi-Urban,7.6,Shopping,407,12.51,31,6
U2855,50+,Other,Semi-Urban,5.08,Education,204,19.78,49,9
U2856,15-20,Female,Rural,2.16,Streaming,181,15.15,84,9
U2857,50+,Other,Semi-Urban,7.23,Gaming,505,13.65,60,3
U2858,50+,Male,Rural,3.55,Education,295,10.86,39,8
U2859,15-20,Male,Urban,3.04,Gaming,358,14.13,25,4
U2860,31-40,Male,Rural,7.72,Social Media,192,9.02,94,7
U2861,41-50,Other,Semi-Urban,5.02,Productivity,467,8.1,23,6
U2862,21-30,Male,Urban,5.55,Social Media,372,8.54,29,8
U2863,50+,Other,Rural,5.6,Productivity,396,18.7,70,6
U2864,41-50,Male,Urban,4.19,Shopping,494,7.8,57,4
U2865,31-40,Female,Urban,3.64,Education,228,10.01,20,2
U2866,21-30,Other,Semi-Urban,3.89,Gaming,529,14.36,27,7
U2867,21-30,Other,Urban,6.91,Shopping,45,7.6,82,4
U2868,50+,Male,Semi-Urban,4.81,Gaming,325,13.13,52,9
U2869,15-20,Other,Urban,6.47,Education,540,13.13,34,9
U2870,31-40,Other,Rural,4.39,Streaming,268,8.88,50,7
U2871,50+,Female,Urban,3.37,Social Media,610,10.71,40,5
U2872,31-40,Female,Rural,2.34,Social Media,330,7.28,22,3
U2873,15-20,Male,Rural,5.47,Gaming,35,18.91,85,3
U2874,15-20,Female,Urban,7.04,Gaming,249,13.29,54,9
U2875,50+,Male,Rural,3.17,Gaming,482,6.76,60,9
U2876,15-20,Male,Urban,5.27,Education,462,12.63,78,4
U2877,41-50,Male,Urban,2.44,Streaming,415,12.86,35,1
U2878,21-30,Other,Rural,3.67,Social Media,648,1.0,75,10
U2879,50+,Female,Rural,4.9,Shopping,324,18.7,64,5
U2880,31-40,Male,Semi-Urban,1.91,Productivity,147,7.05,78,8
U2881,41-50,Female,Rural,4.47,Education,434,22.45,69,10
U2882,50+,Male,Semi-Urban,3.24,Social Media,709,15.98,31,4
U2883,15-20,Female,Rural,5.41,Streaming,623,6.37,31,10
U2884,15-20,Female,Urban,4.25,Education,595,10.43,52,10
U2885,15-20,Male,Rural,5.91,Shopping,41,16.61,68,4
U2886,15-20,Other,Urban,4.08,Social Media,238,10.81,40,9
U2887,31-40,Female,Urban,2.46,Education,194,17.89,79,9
U2888,41-50,Other,Urban,2.27,Social Media,323,10.12,71,7
U2889,21-30,Other,Semi-Urban,1.64,Social Media,548,11.61,73,10
U2890,31-40,Male,Rural,5.45,Streaming,107,16.75,58,8
U2891,31-40,Male,Urban,8.34,Productivity,463,15.02,68,4
U2892,21-30,Male,Urban,5.15,Streaming,606,7.37,83,8
U2893,21-30,Female,Semi-Urban,7.01,Social Media,643,14.17,45,6
U2894,15-20,Male,Rural,6.2,Education,712,12.84,90,3
U2895,31-40,Male,Rural,3.72,Shopping,106,7.44,26,7
U2896,50+,Female,Semi-Urban,6.4,Streaming,77,5.05,91,3
U2897,21-30,Female,Semi-Urban,3.78,Productivity,111,2.34,81,7
U2898,21-30,Male,Rural,3.81,Social Media,238,10.53,43,5
U2899,41-50,Male,Semi-Urban,4.19,Shopping,474,11.73,59,4
U2900,50+,Male,Rural,4.26,Streaming,625,14.52,95,3
U2901,50+,Male,Rural,5.49,Streaming,551,16.1,66,8
U2902,21-30,Other,Urban,3.49,Streaming,58,9.93,27,4
U2903,15-20,Other,Urban,5.83,Streaming,333,11.58,73,8
U2904,41-50,Male,Rural,5.81,Shopping,494,8.21,28,10
U2905,50+,Other,Rural,5.01,Education,531,12.44,22,3
U2906,21-30,Female,Rural,7.41,Productivity,475,16.84,73,10
U2907,50+,Other,Rural,6.43,Productivity,657,12.51,40,9
U2908,41-50,Other,Rural,6.1,Social Media,519,17.82,67,6
U2909,41-50,Male,Rural,4.6,Gaming,457,16.76,66,5
U2910,31-40,Other,Semi-Urban,5.03,Education,588,19.29,87,5
U2911,21-30,Other,Rural,5.29,Social Media,388,12.65,82,3
U2912,41-50,Other,Semi-Urban,4.52,Social Media,120,9.34,35,2
U2913,31-40,Other,Semi-Urban,3.94,Streaming,82,15.11,93,6
U2914,31-40,Female,Rural,0.89,Gaming,618,10.14,24,1
U2915,50+,Male,Rural,5.58,Gaming,233,14.95,30,7
U2916,50+,Male,Semi-Urban,6.06,Education,585,8.69,48,5
U2917,31-40,Female,Semi-Urban,2.76,Gaming,185,7.86,98,4
U2918,50+,Other,Rural,5.41,Social Media,31,18.08,89,9
U2919,41-50,Female,Rural,3.61,Gaming,386,6.94,67,10
U2920,15-20,Other,Semi-Urban,3.95,Gaming,598,17.11,34,1
U2921,41-50,Female,Semi-Urban,6.47,Productivity,87,14.93,53,4
U2922,31-40,Male,Semi-Urban,3.01,Social Media,283,12.47,79,3
U2923,31-40,Male,Urban,3.01,Shopping,209,2.54,81,6
U2924,41-50,Male,Semi-Urban,7.21,Gaming,522,19.43,21,5
U2925,50+,Other,Urban,4.28,Gaming,698,7.33,99,7
U2926,50+,Other,Rural,6.37,Streaming,64,16.77,38,1
U2927,31-40,Female,Rural,2.1,Gaming,104,8.55,68,5
U2928,21-30,Female,Semi-Urban,2.22,Gaming,318,8.14,97,2
U2929,50+,Male,Rural,3.13,Productivity,400,15.34,47,2
U2930,41-50,Other,Rural,3.78,Social Media,616,14.69,67,2
U2931,50+,Female,Rural,2.4,Education,358,6.27,56,9
U2932,41-50,Other,Rural,5.05,Social Media,619,19.18,93,10
U2933,31-40,Other,Urban,5.15,Streaming,333,10.97,68,3
U2934,50+,Male,Urban,3.15,Social Media,608,12.34,67,4
U2935,41-50,Male,Semi-Urban,3.27,Gaming,250,10.51,92,5
U2936,31-40,Other,Semi-Urban,3.47,Streaming,193,6.49,48,4
U2937,21-30,Other,Semi-Urban,2.75,Social Media,509,15.68,79,4
U2938,41-50,Other,Rural,0.5,Streaming,484,13.45,48,5
U2939,21-30,Other,Rural,4.37,Education,404,7.97,77,10
U2940,21-30,Male,Urban,3.85,Social Media,249,16.72,67,9
U2941,15-20,Female,Urban,4.01,Shopping,713,12.27,42,9
U2942,50+,Male,Semi-Urban,2.98,Gaming,283,12.38,46,6
U2943,41-50,Female,Urban,5.72,Streaming,217,20.88,26,3
U2944,21-30,Other,Urban,8.14,Shopping,220,3.96,68,6
U2945,15-20,Female,Urban,3.25,Shopping,418,3.89,73,10
U2946,31-40,Male,Urban,6.6,Productivity,244,5.02,87,4
U2947,41-50,Male,Urban,5.05,Streaming,404,13.82,97,3
U2948,21-30,Other,Semi-Urban,4.55,Shopping,115,10.2,61,6
U2949,50+,Male,Semi-Urban,3.98,Productivity,503,10.6,93,6
U2950,15-20,Other,Urban,4.38,Shopping,647,7.29,78,2
U2951,21-30,Male,Semi-Urban,6.22,Gaming,560,20.33,63,9
U2952,50+,Male,Rural,2.79,Education,76,22.01,45,8
U2953,21-30,Other,Urban,4.09,Productivity,94,16.49,42,6
U2954,41-50,Female,Rural,6.37,Education,504,4.46,92,1
U2955,41-50,Male,Semi-Urban,5.98,Streaming,175,9.57,27,2
U2956,41-50,Female,Semi-Urban,2.82,Gaming,411,16.14,72,4
U2957,15-20,Male,Rural,4.23,Productivity,95,11.77,33,7
U2958,41-50,Male,Semi-Urban,5.59,Streaming,546,16.51,90,9
U2959,50+,Male,Urban,5.5,Shopping,122,18.24,26,10
U2960,21-30,Male,Rural,5.96,Social Media,455,21.54,28,5
U2961,31-40,Female,Urban,5.08,Streaming,497,8.73,22,10
U2962,50+,Female,Rural,5.33,Education,123,12.41,97,2
U2963,50+,Male,Semi-Urban,5.01,Gaming,647,9.8,36,1
U2964,41-50,Male,Rural,6.87,Gaming,162,2.0,63,10
U2965,15-20,Female,Rural,3.87,Streaming,463,15.51,65,1
U2966,21-30,Other,Urban,4.57,Shopping,370,14.82,77,5
U2967,15-20,Other,Semi-Urban,2.98,Social Media,343,9.27,47,7
U2968,21-30,Female,Urban,2.68,Education,620,4.01,33,9
U2969,21-30,Male,Semi-Urban,4.99,Streaming,241,10.08,28,9
U2970,15-20,Male,Urban,3.41,Streaming,549,15.66,45,8
U2971,50+,Other,Rural,4.41,Gaming,188,18.69,21,1
U2972,21-30,Other,Urban,6.93,Education,297,8.44,94,5
U2973,15-20,Female,Semi-Urban,6.84,Social Media,690,17.54,53,6
U2974,21-30,Other,Semi-Urban,7.84,Gaming,632,15.11,38,6
U2975,31-40,Female,Rural,6.96,Streaming,503,14.07,58,4
U2976,50+,Other,Semi-Urban,8.1,Gaming,439,5.53,32,1
U2977,41-50,Other,Urban,5.15,Gaming,503,5.75,24,3
U2978,21-30,Other,Rural,3.15,Productivity,385,7.85,69,10
U2979,31-40,Male,Semi-Urban,3.0,Gaming,709,10.37,42,4
U2980,41-50,Male,Semi-Urban,6.59,Shopping,222,21.0,48,4
U2981,41-50,Male,Urban,4.58,Gaming,300,8.69,91,4
U2982,21-30,Other,Urban,4.69,Shopping,143,15.86,45,5
U2983,15-20,Female,Rural,3.68,Education,552,9.68,98,9
U2984,21-30,Female,Semi-Urban,3.86,Gaming,84,14.36,76,4
U2985,31-40,Female,Urban,5.08,Social Media,94,11.69,20,9
U2986,41-50,Female,Rural,2.92,Shopping,713,12.89,47,9
U2987,21-30,Male,Semi-Urban,4.89,Shopping,301,13.85,81,1
U2988,15-20,Male,Semi-Urban,6.77,Streaming,531,10.75,66,5
U2989,21-30,Other,Rural,1.3,Education,691,13.87,97,9
U2990,50+,Other,Rural,2.19,Gaming,391,18.17,78,4
U2991,15-20,Female,Urban,5.51,Social Media,175,8.23,50,5
U2992,31-40,Male,Semi-Urban,6.55,Streaming,238,17.93,89,4
U2993,41-50,Female,Semi-Urban,3.77,Education,315,10.67,68,2
